Date,Open,High,Low,Close,Adj Close,Volume
2010-10-01,44475.898438,45757.101563,44475.898438,45757.101563,41312.996094,29835
2010-10-04,45757.101563,46214.699219,45070.699219,45940.101563,41478.222656,21875
2010-10-05,46031.601563,46855.300781,45299.500000,46855.300781,42304.539063,38744
2010-10-06,49326.101563,49966.699219,48044.898438,48685.500000,43956.972656,88378
2010-10-07,48685.500000,48960.101563,47587.398438,48868.601563,44122.300781,41696
2010-10-08,48319.500000,49417.699219,48044.898438,49417.699219,44618.062500,36247
2010-10-11,49509.199219,49875.199219,49234.601563,49417.699219,44618.062500,23994
2010-10-12,49143.101563,49875.199219,47861.898438,48044.898438,43378.597656,17432
2010-10-13,47678.898438,49143.101563,47404.300781,49143.101563,44370.132813,26665
2010-10-14,49326.101563,50332.800781,48960.101563,50332.800781,45444.292969,43806
2010-10-15,50332.800781,50881.898438,49692.199219,50424.300781,45526.898438,26436
2010-10-18,50149.800781,51247.898438,47770.398438,49417.699219,44618.062500,46903
2010-10-19,48960.101563,50058.300781,47129.800781,47129.800781,42552.375000,42980
2010-10-20,47587.398438,48685.500000,47129.800781,48319.500000,43626.523438,32577
2010-10-21,48136.500000,48777.101563,46855.300781,47770.398438,43130.753906,29053
2010-10-22,47221.300781,47953.398438,47221.300781,47678.898438,43048.144531,8153
2010-10-25,47312.800781,48044.898438,45940.101563,46214.699219,41726.152344,38342
2010-10-26,46306.199219,46672.199219,46031.601563,46214.699219,41726.152344,26994
2010-10-27,46397.699219,47221.300781,46031.601563,46672.199219,42139.214844,21469
2010-10-28,46489.199219,47129.800781,45391.000000,45391.000000,40982.453125,29706
2010-10-29,45391.000000,45391.000000,43286.199219,43286.199219,39082.074219,54728
2010-11-01,43377.699219,43835.300781,42645.601563,43011.699219,38834.242188,31307
2010-11-02,43011.699219,43743.800781,41867.699219,42416.800781,38297.121094,44189
2010-11-03,42737.101563,43286.199219,42188.000000,42599.800781,38462.347656,58174
2010-11-04,43194.699219,43377.699219,42233.800781,43286.199219,39082.074219,48100
2010-11-05,43377.699219,43423.500000,42645.601563,42737.101563,38586.312500,38861
2010-11-08,42737.101563,43194.699219,42554.101563,42920.101563,38751.535156,21109
2010-11-09,42737.101563,42965.898438,42188.000000,42233.800781,38131.886719,35157
2010-11-10,42233.800781,42508.300781,41547.398438,41547.398438,37512.160156,52998
2010-11-11,41455.898438,41730.500000,40815.300781,40815.300781,36851.156250,100318
2010-11-12,41272.898438,41959.199219,40495.000000,40952.601563,36975.128906,45033
2010-11-15,40723.800781,41318.601563,40403.500000,40769.601563,36809.898438,28385
2010-11-16,40723.800781,41364.398438,40357.800781,40998.398438,37016.484375,19542
2010-11-17,40540.800781,41501.699219,40540.800781,41272.898438,37264.316406,13855
