Date,Open,High,Low,Close,Adj Close,Volume
2010-10-01,39250.000000,39450.000000,39200.000000,39400.000000,28172.714844,32743
2010-10-04,39350.000000,39600.000000,38950.000000,39000.000000,27886.701172,41189
2010-10-05,38800.000000,39000.000000,38350.000000,38400.000000,27457.669922,48251
2010-10-06,38400.000000,38800.000000,38250.000000,38700.000000,27672.189453,35743
2010-10-07,38450.000000,38600.000000,38000.000000,38200.000000,27314.660156,38460
2010-10-08,38000.000000,38300.000000,37850.000000,37950.000000,27135.904297,30284
2010-10-11,37950.000000,38100.000000,37650.000000,37900.000000,27100.150391,26662
2010-10-12,38000.000000,38350.000000,37750.000000,38250.000000,27350.414063,74141
2010-10-13,38450.000000,38450.000000,37950.000000,38350.000000,27421.921875,28767
2010-10-14,38350.000000,38900.000000,38200.000000,38800.000000,27743.689453,19350
2010-10-15,38500.000000,39100.000000,38300.000000,38800.000000,27743.689453,14733
2010-10-18,38600.000000,39000.000000,38200.000000,38550.000000,27564.927734,26813
2010-10-19,38250.000000,38950.000000,37850.000000,37850.000000,27064.396484,27551
2010-10-20,37700.000000,38000.000000,37150.000000,37200.000000,26599.621094,51250
2010-10-21,37300.000000,38000.000000,37200.000000,37850.000000,27064.396484,27220
2010-10-22,37600.000000,38050.000000,37600.000000,37800.000000,27028.648438,18763
2010-10-25,37600.000000,37800.000000,37450.000000,37750.000000,26992.894531,44631
2010-10-26,37800.000000,38100.000000,37600.000000,37750.000000,26992.894531,30196
2010-10-27,37800.000000,38250.000000,37750.000000,37800.000000,27028.648438,23510
2010-10-28,37800.000000,38300.000000,37600.000000,37600.000000,26885.638672,10670
2010-10-29,37500.000000,38000.000000,37500.000000,38000.000000,27171.658203,20553
2010-11-01,37950.000000,37950.000000,37500.000000,37700.000000,26957.140625,24467
2010-11-02,37500.000000,38000.000000,37150.000000,37300.000000,26671.125000,39513
2010-11-03,37700.000000,38000.000000,37200.000000,38000.000000,27171.658203,34170
2010-11-04,38000.000000,38900.000000,38000.000000,38500.000000,27529.179688,46360
2010-11-05,38900.000000,38900.000000,38000.000000,38000.000000,27171.658203,19828
2010-11-08,38300.000000,38300.000000,37500.000000,37550.000000,26849.882813,25181
2010-11-09,37500.000000,37650.000000,37450.000000,37650.000000,26921.390625,11570
