Date,Open,High,Low,Close,Adj Close,Volume
2017-07-07,87100.000000,89700.000000,75700.000000,82300.000000,81844.882813,1619864
2017-07-10,82300.000000,88000.000000,81000.000000,88000.000000,87513.367188,840451
2017-07-11,88000.000000,88000.000000,82700.000000,82800.000000,82342.117188,422303
2017-07-12,83700.000000,84600.000000,80000.000000,83500.000000,83038.250000,238407
2017-07-13,83400.000000,84000.000000,80800.000000,81600.000000,81148.757813,218138
2017-07-14,81000.000000,83200.000000,80500.000000,81000.000000,80552.078125,195088
2017-07-17,81800.000000,83000.000000,80900.000000,82200.000000,81745.437500,141369
2017-07-18,82400.000000,83300.000000,81500.000000,83300.000000,82839.359375,165584
2017-07-19,83400.000000,85100.000000,83200.000000,84600.000000,84132.164063,223083
2017-07-20,84600.000000,84900.000000,80000.000000,80500.000000,80054.835938,183151
2017-07-21,80500.000000,81700.000000,80200.000000,81200.000000,80750.968750,92821
2017-07-24,81900.000000,83000.000000,81300.000000,83000.000000,82541.015625,123728
2017-07-25,83400.000000,83800.000000,82600.000000,83300.000000,82839.359375,116806
2017-07-26,83300.000000,85400.000000,83100.000000,85100.000000,84629.398438,121061
2017-07-27,85100.000000,85600.000000,84100.000000,84200.000000,83734.382813,68816
2017-07-28,83700.000000,85500.000000,83300.000000,84800.000000,84331.062500,95657
2017-07-31,81800.000000,84500.000000,81800.000000,82100.000000,81645.992188,77011
2017-08-01,82500.000000,84900.000000,82400.000000,83500.000000,83038.250000,89377
2017-08-02,83100.000000,83600.000000,81900.000000,82900.000000,82441.570313,62216
2017-08-03,82000.000000,83800.000000,81000.000000,83700.000000,83237.140625,82484
2017-08-04,84500.000000,85300.000000,83800.000000,85300.000000,84828.296875,63572
2017-08-07,85600.000000,85800.000000,84300.000000,85600.000000,85126.640625,40097
2017-08-08,86000.000000,86000.000000,84600.000000,85000.000000,84529.953125,40475
2017-08-09,84100.000000,85900.000000,84100.000000,85600.000000,85126.640625,38950
2017-08-10,85000.000000,87300.000000,84500.000000,85300.000000,84828.296875,75619
2017-08-11,85200.000000,86900.000000,84600.000000,86500.000000,86021.664063,60086
2017-08-14,87200.000000,90000.000000,86600.000000,89400.000000,88905.625000,106552
2017-08-16,89400.000000,98500.000000,89200.000000,95300.000000,94773.000000,239188
2017-08-17,95200.000000,95200.000000,91000.000000,92200.000000,91690.140625,129941
2017-08-18,91900.000000,95800.000000,90900.000000,95400.000000,94872.445313,94515
2017-08-21,96400.000000,96400.000000,92400.000000,92500.000000,91988.484375,63817
2017-08-22,92700.000000,94800.000000,90800.000000,93600.000000,93082.398438,98102
2017-08-23,93000.000000,95400.000000,93000.000000,94300.000000,93778.523438,78239
2017-08-24,94400.000000,94800.000000,93100.000000,93900.000000,93380.742188,50476
