Date,Open,High,Low,Close,Adj Close,Volume
2010-10-01,209500.000000,218000.000000,209500.000000,211500.000000,195513.015625,262113
2010-10-04,211500.000000,214500.000000,198500.000000,198500.000000,183495.703125,480600
2010-10-05,198500.000000,204000.000000,194000.000000,198000.000000,183033.484375,337412
2010-10-06,204500.000000,209000.000000,203000.000000,208500.000000,192739.828125,252126
2010-10-07,210000.000000,214500.000000,203500.000000,208000.000000,192277.593750,181424
2010-10-08,210000.000000,210500.000000,203000.000000,207500.000000,191815.406250,154797
2010-10-11,206500.000000,207000.000000,199500.000000,204500.000000,189042.156250,181614
2010-10-12,202500.000000,206500.000000,197000.000000,206000.000000,190428.796875,243767
2010-10-13,207500.000000,219000.000000,205500.000000,217500.000000,201059.515625,371391
2010-10-14,218000.000000,233500.000000,218000.000000,232000.000000,214463.468750,392243
2010-10-15,231500.000000,241000.000000,228500.000000,238500.000000,220472.171875,252695
2010-10-18,235500.000000,242000.000000,228500.000000,232000.000000,214463.468750,234907
2010-10-19,228500.000000,238000.000000,225500.000000,230000.000000,212614.640625,412528
2010-10-20,226000.000000,236500.000000,225500.000000,232000.000000,214463.468750,161714
2010-10-21,234500.000000,245000.000000,230000.000000,241000.000000,222783.203125,212212
2010-10-22,238500.000000,258000.000000,238500.000000,256500.000000,237111.546875,209151
2010-10-25,257000.000000,265500.000000,255000.000000,258500.000000,238960.390625,282857
2010-10-26,260000.000000,262500.000000,255000.000000,256000.000000,236649.375000,219767
2010-10-27,255000.000000,267000.000000,253500.000000,266000.000000,245893.468750,315772
2010-10-28,262500.000000,265500.000000,254000.000000,257000.000000,237573.750000,262740
2010-10-29,260500.000000,262500.000000,247500.000000,248000.000000,229254.046875,254950
2010-11-01,248500.000000,262000.000000,243500.000000,259000.000000,239422.593750,327498
2010-11-02,256500.000000,263500.000000,253500.000000,257500.000000,238035.968750,215718
2010-11-03,262500.000000,269000.000000,261500.000000,268000.000000,247742.312500,325792
2010-11-04,268000.000000,272000.000000,263000.000000,270000.000000,249591.125000,205302
2010-11-05,271000.000000,271000.000000,255500.000000,257500.000000,238035.968750,336519
2010-11-08,257000.000000,262500.000000,255000.000000,260000.000000,240347.000000,131952
2010-11-09,263000.000000,271500.000000,260500.000000,271500.000000,250977.734375,207610
2010-11-10,270000.000000,277500.000000,270000.000000,274000.000000,253288.750000,165447
2010-11-11,273500.000000,277000.000000,262000.000000,262000.000000,242195.828125,277788
2010-11-12,268500.000000,269000.000000,253000.000000,256000.000000,236649.375000,314867
2010-11-15,254000.000000,257000.000000,233500.000000,245000.000000,226480.812500,515884
2010-11-16,245500.000000,250500.000000,239000.000000,239500.000000,221396.562500,321516
2010-11-17,237000.000000,248000.000000,236500.000000,243000.000000,224631.984375,220714
2010-11-18,243000.000000,250500.000000,243000.000000,250000.000000,231102.875000,155866
2010-11-19,252000.000000,253000.000000,245000.000000,246500.000000,227867.453125,159953
2010-11-22,249000.000000,251000.000000,235500.000000,236500.000000,218623.343750,327313
2010-11-23,237500.000000,241500.000000,234000.000000,237500.000000,219547.750000,174432
2010-11-24,233000.000000,241000.000000,230000.000000,240000.000000,221858.781250,310332
2010-11-25,245000.000000,247500.000000,240000.000000,241000.000000,222783.203125,181152
2010-11-26,244000.000000,244000.000000,236500.000000,239000.000000,220934.343750,114040
2010-11-29,233500.000000,239000.000000,233500.000000,236000.000000,218161.109375,98035
2010-11-30,238000.000000,251000.000000,235000.000000,243500.000000,225094.218750,333177
2010-12-01,245000.000000,258000.000000,244500.000000,258000.000000,238498.171875,326504
2010-12-02,260000.000000,264500.000000,255000.000000,260500.000000,240809.203125,199077
2010-12-03,263000.000000,264000.000000,255000.000000,263000.000000,243120.250000,185753
2010-12-06,267000.000000,267000.000000,257500.000000,262500.000000,242658.015625,169199
2010-12-07,265500.000000,266000.000000,252500.000000,265000.000000,244969.046875,230090
2010-12-08,265000.000000,265500.000000,258000.000000,258000.000000,238498.171875,129602
2010-12-09,260000.000000,263000.000000,251500.000000,256500.000000,237111.546875,242639
2010-12-10,256500.000000,262500.000000,256000.000000,261500.000000,241733.609375,160941
2010-12-13,262000.000000,265000.000000,257000.000000,261500.000000,241733.609375,143313
2010-12-14,262000.000000,275000.000000,260000.000000,275000.000000,254213.171875,282479
