Date,Open,High,Low,Close,Adj Close,Volume
2010-10-01,4585.000000,4595.000000,4560.000000,4585.000000,4585.000000,128274
2010-10-04,4595.000000,5030.000000,4550.000000,4990.000000,4990.000000,929156
2010-10-05,5020.000000,5210.000000,4970.000000,5190.000000,5190.000000,964178
2010-10-06,5150.000000,5260.000000,5090.000000,5190.000000,5190.000000,379414
2010-10-07,5240.000000,5240.000000,5020.000000,5170.000000,5170.000000,425851
2010-10-08,5180.000000,5190.000000,4995.000000,5090.000000,5090.000000,291879
2010-10-11,5090.000000,5100.000000,4905.000000,5010.000000,5010.000000,338300
2010-10-12,4990.000000,5090.000000,4905.000000,5000.000000,5000.000000,334261
2010-10-13,5080.000000,5240.000000,5000.000000,5010.000000,5010.000000,508355
2010-10-14,5060.000000,5120.000000,4995.000000,5010.000000,5010.000000,250803
2010-10-15,5010.000000,5050.000000,4850.000000,4960.000000,4960.000000,457565
2010-10-18,4990.000000,5250.000000,4950.000000,5230.000000,5230.000000,801260
2010-10-19,5270.000000,5440.000000,5100.000000,5170.000000,5170.000000,762438
2010-10-20,5150.000000,5750.000000,5110.000000,5640.000000,5640.000000,1842700
2010-10-21,5700.000000,5970.000000,5600.000000,5890.000000,5890.000000,1268017
2010-10-22,5890.000000,5970.000000,5640.000000,5870.000000,5870.000000,910561
2010-10-25,5970.000000,6180.000000,5920.000000,6130.000000,6130.000000,1050652
2010-10-26,6190.000000,6250.000000,6010.000000,6180.000000,6180.000000,543783
2010-10-27,6150.000000,6390.000000,6030.000000,6350.000000,6350.000000,768400
2010-10-28,6300.000000,6380.000000,5970.000000,6150.000000,6150.000000,790091
2010-10-29,6110.000000,6130.000000,5860.000000,5950.000000,5950.000000,742261
2010-11-01,6080.000000,6490.000000,5990.000000,6490.000000,6490.000000,859252
2010-11-02,6490.000000,6500.000000,6300.000000,6360.000000,6360.000000,404673
2010-11-03,6420.000000,6490.000000,6230.000000,6480.000000,6480.000000,774574
2010-11-04,6510.000000,7180.000000,6400.000000,6800.000000,6800.000000,2528893
2010-11-05,6870.000000,7160.000000,6800.000000,7000.000000,7000.000000,1276030
2010-11-08,6980.000000,7090.000000,6860.000000,7020.000000,7020.000000,470995
2010-11-09,6940.000000,7450.000000,6920.000000,7260.000000,7260.000000,836635
2010-11-10,7150.000000,7360.000000,7120.000000,7260.000000,7260.000000,379897
2010-11-11,7340.000000,7370.000000,7100.000000,7250.000000,7250.000000,362733
2010-11-12,7290.000000,7320.000000,6760.000000,6970.000000,6970.000000,692931
2010-11-15,6870.000000,7000.000000,6560.000000,6750.000000,6750.000000,459850
2010-11-16,6810.000000,7150.000000,6760.000000,7050.000000,7050.000000,739450
2010-11-17,7070.000000,7290.000000,6950.000000,7160.000000,7160.000000,333940
2010-11-18,7180.000000,7280.000000,7000.000000,7210.000000,7210.000000,299415
2010-11-19,7220.000000,7240.000000,7100.000000,7140.000000,7140.000000,238439
2010-11-22,7210.000000,7280.000000,6960.000000,6960.000000,6960.000000,435340
2010-11-23,6870.000000,6960.000000,6590.000000,6590.000000,6590.000000,645758
2010-11-24,6190.000000,6480.000000,6010.000000,6440.000000,6440.000000,509041
2010-11-25,6500.000000,6950.000000,6430.000000,6860.000000,6860.000000,795951
2010-11-26,6720.000000,6820.000000,6390.000000,6500.000000,6500.000000,392550
2010-11-29,6490.000000,6730.000000,6410.000000,6520.000000,6520.000000,211211
2010-11-30,6650.000000,6650.000000,6480.000000,6500.000000,6500.000000,158510
2010-12-01,6480.000000,7030.000000,6480.000000,7000.000000,7000.000000,580727
2010-12-02,7080.000000,7260.000000,6980.000000,7200.000000,7200.000000,607049
2010-12-03,7210.000000,7360.000000,7120.000000,7200.000000,7200.000000,438380
2010-12-06,7230.000000,7350.000000,7110.000000,7160.000000,7160.000000,276331
2010-12-07,7110.000000,7190.000000,6940.000000,7150.000000,7150.000000,296280
2010-12-08,7150.000000,7280.000000,7050.000000,7150.000000,7150.000000,226340
2010-12-09,7180.000000,7250.000000,7070.000000,7220.000000,7220.000000,176631
2010-12-10,7200.000000,7280.000000,7150.000000,7250.000000,7250.000000,213940
2010-12-13,7240.000000,7610.000000,7210.000000,7600.000000,7600.000000,607124
2010-12-14,7500.000000,7670.000000,7500.000000,7600.000000,7600.000000,310180
2010-12-15,7680.000000,7680.000000,7370.000000,7590.000000,7590.000000,255585
2010-12-16,7620.000000,7620.000000,7330.000000,7450.000000,7450.000000,377145
2010-12-17,7450.000000,7450.000000,7170.000000,7300.000000,7300.000000,526646
2010-12-20,7170.000000,7170.000000,6900.000000,7050.000000,7050.000000,478440
2010-12-21,7260.000000,7550.000000,7180.000000,7460.000000,7460.000000,527767
2010-12-22,7480.000000,7610.000000,7380.000000,7400.000000,7400.000000,177428
2010-12-23,7400.000000,7490.000000,7210.000000,7300.000000,7300.000000,195368
2010-12-24,7300.000000,7370.000000,7140.000000,7220.000000,7220.000000,170251
