Date,Open,High,Low,Close,Adj Close,Volume
2010-10-01,84100,84200,82700,83700,72123.61719,914607
2010-10-04,84300,86700,84200,84400,72726.79688,832064
2010-10-05,84100,85300,83200,84000,72382.125,518608
2010-10-06,85400,86200,84900,85300,73502.32031,608903
2010-10-07,86000,89700,85700,88200,76001.22656,1410899
2010-10-08,86000,87100,85700,86300,74364.01563,7804924
2010-10-11,87600,89900,87300,88800,76518.24219,1281342
2010-10-12,88000,88500,85500,86800,74794.86719,597687
2010-10-13,87000,87300,83800,84000,72382.125,1027693
2010-10-14,85200,86400,85000,85300,73502.32031,551257
2010-10-15,85700,88500,85600,86800,74794.86719,978802
2010-10-18,87300,88200,85600,86100,74191.67188,610350
2010-10-19,87200,87200,84500,84600,72899.14844,553493
2010-10-20,83200,86800,82600,85800,73933.17188,617768
2010-10-21,86800,86800,85400,86500,74536.35938,574267
2010-10-22,86500,87400,85700,86800,74794.86719,560130
2010-10-25,86800,89500,86600,88500,76259.74219,1143669
2010-10-26,89300,92300,89100,91200,78586.30469,1686725
2010-10-27,91900,92900,90200,91300,78672.47656,672604
2010-10-28,90500,90800,88100,89300,76949.09375,757196
2010-10-29,88500,89600,87600,88600,76345.90625,531731
2010-11-01,88500,89500,85900,89400,77035.26563,1026422
2010-11-02,89600,90700,88500,88900,76604.41406,625480
2010-11-03,89500,91800,89200,90100,77638.4375,1005781
2010-11-04,90400,91600,88000,90000,77552.27344,808034
2010-11-05,91400,91600,88700,89200,76862.91406,671514
2010-11-08,89500,91000,89400,90700,78155.46094,639921
2010-11-09,91100,94700,91000,94700,81602.22656,1468446
2010-11-10,94900,96200,94300,94700,81602.22656,886277
2010-11-11,95000,95800,93000,93000,80137.35156,1009562
2010-11-12,94100,94200,88100,89500,77121.42969,1763996
2010-11-15,86800,87800,84700,86000,74105.5,1758576
2010-11-16,86700,86900,84600,84800,73071.46875,741026
2010-11-17,83300,85100,83200,84000,72382.125,865461
2010-11-18,84700,86200,84300,84500,72812.96875,659402
2010-11-19,85700,87600,85100,85300,73502.32031,836407
2010-11-22,85900,86500,84100,84400,72726.79688,625876
2010-11-23,84900,85700,84000,84100,72468.29688,481693
2010-11-24,82100,83200,81000,81000,69797.04688,1455935
2010-11-25,81700,81900,80000,81300,70055.54688,773460
2010-11-26,82300,83000,79200,79800,68763.02344,849398
2010-11-29,79300,80800,78300,79500,68504.50781,488996
2010-11-30,79800,82200,79600,80800,69624.70313,569898
2010-12-01,81000,82600,80600,82200,70831.07813,539465
2010-12-02,83300,83400,80700,81800,70486.39844,784548
2010-12-03,82400,82400,78800,79400,68418.33594,1276369
2010-12-06,79700,80200,76400,77700,66953.46875,1036517
2010-12-07,78200,79300,77500,78800,67901.32031,775881
2010-12-08,79100,81700,79100,80700,69538.53906,790484
2010-12-09,81500,81500,79800,80800,69624.70313,804544
2010-12-10,81000,83000,80800,82500,71089.57813,992206
2010-12-13,83400,83500,81800,82100,70744.91406,464897
2010-12-14,82100,82600,80500,81900,70572.5625,846283
2010-12-15,81600,83500,81500,82800,71348.09375,892352
2010-12-16,83100,83500,81800,82500,71089.57813,459239
2010-12-17,83200,85100,82100,85000,73243.80469,1275498
2010-12-20,84000,86800,83500,86200,74277.85156,1465223
2010-12-21,87400,87600,85200,85700,73846.98438,870656
2010-12-22,85400,87000,84700,85200,73416.15625,573106
2010-12-23,85000,85600,83900,84200,72554.46875,526190
2010-12-24,83900,84000,82700,82800,71348.09375,560647
2010-12-27,82500,83200,80500,81100,69883.21875,706163
2010-12-28,81700,82500,80700,80900,69710.875,790955
2010-12-29,82000,85300,81900,84900,73842.21875,1099932
2010-12-30,85500,86100,84300,85800,74624.99219,505825
2011-01-03,87100,87200,86100,86700,75407.78125,610805
2011-01-04,86300,87400,85200,87000,75668.69531,813277
2011-01-05,86400,86800,85100,85500,74364.07031,680726
2011-01-06,85400,85500,83300,84100,73146.40625,1012077
2011-01-07,83800,84800,83000,83300,72450.60156,770270
2011-01-10,83300,85500,83300,84400,73407.34375,729266
2011-01-11,84000,84200,82400,83400,72537.57031,653315
2011-01-12,83600,85200,82800,83700,72798.51563,1051033
2011-01-13,84400,84400,82100,83100,72276.65625,1181223
2011-01-14,83200,83800,82000,82900,72102.70313,841223
2011-01-17,83400,86300,82600,85600,74451.03906,1758472
2011-01-18,86000,86600,84300,84300,73320.35938,1229358
2011-01-19,84500,84700,82600,83800,72885.49219,948167
2011-01-20,83100,85000,82700,83000,72189.67969,671433
2011-01-21,83000,83500,80100,80400,69928.3125,1208255
2011-01-24,80700,81700,80000,81300,70711.09375,548079
2011-01-25,81500,82000,80400,81000,70450.17969,557280
2011-01-26,80600,81600,80600,81400,70798.07031,350657
2011-01-27,81300,83300,81200,82300,71580.85156,726598
2011-01-28,82300,82600,80600,82300,71580.85156,718016
2011-01-31,81300,81900,76700,78800,68536.71094,1145226
2011-02-01,79000,79400,76000,77000,66971.14844,1199218
2011-02-07,77900,78800,77300,77900,67753.92188,574657
2011-02-08,78600,78900,77000,77200,67145.10156,463149
2011-02-09,77000,77500,75200,75600,65753.49219,615388
2011-02-10,75100,75600,73300,73300,63753.05078,743757
2011-02-11,73000,74100,72200,72400,62970.27344,495688
2011-02-14,73200,73400,71000,71400,62100.51563,563186
2011-02-15,71400,72200,70000,70700,61491.69141,718489
2011-02-16,70500,72600,70500,71400,62100.51563,591115
2011-02-17,71900,72400,68400,69500,60447.98828,767726
2011-02-18,70000,71500,69500,70900,61665.64063,482059
2011-02-21,71100,71300,70200,71000,61752.61719,360260
2011-02-22,70200,70300,67500,68400,59491.25391,656006
2011-02-23,67500,68900,66400,66500,57838.72266,585891
2011-02-24,66500,68600,66500,67200,58447.54297,479893
2011-02-25,67700,70300,67700,69300,60274.03516,438311
2011-02-28,69300,69300,68000,68900,59926.12891,348361
2011-03-02,68000,69500,67500,68200,59317.30078,266941
2011-03-03,68800,69000,67600,68900,59926.12891,472321
2011-03-04,69600,70300,68300,68700,59752.18359,582532
2011-03-07,69200,70900,69000,69800,60708.91406,667585
2011-03-08,69700,70100,68500,69400,60361.00781,351635
2011-03-09,68900,69000,66800,66900,58186.62891,1298731
2011-03-10,67200,67800,66900,67000,58273.60156,623464
2011-03-11,65900,66200,64800,65000,56534.08594,773716
2011-03-14,61300,61900,55800,58000,50445.80078,2782687
2011-03-15,58400,59500,53200,55600,48358.39063,2358808
2011-03-16,56800,58700,56300,58700,51054.63281,1455503
2011-03-17,57000,59400,56900,58600,50967.65625,1082406
2011-03-18,59900,62300,59600,61500,53489.94531,1287771
2011-03-21,62500,65400,62500,65000,56534.08594,1338607
2011-03-22,66400,67000,64400,64400,56012.23438,1247064
2011-03-23,65200,66400,64700,65600,57055.94141,563856
2011-03-24,66300,66700,65100,65700,57142.91406,592194
2011-03-25,65900,66300,64200,64600,56186.18359,783223
2011-03-28,64200,64400,61900,62100,54011.79297,914062
2011-03-29,62100,65300,62100,65100,56621.0625,878963
2011-03-30,65400,68100,65400,68100,59230.32813,1215217
2011-03-31,68800,71000,68300,70200,61056.8125,1412986
2011-04-01,70300,70500,68600,70300,61143.79297,559122
2011-04-04,70400,70500,68700,69300,60274.03516,536885
2011-04-05,69600,70300,69400,69700,60621.93359,389596
2011-04-06,69700,69800,68700,69200,60187.06641,526190
2011-04-07,70000,70200,67600,68500,59578.23047,640884
2011-04-08,68000,69100,67400,67600,58795.45313,751252
2011-04-11,67600,68600,66500,67100,58360.57422,467232
2011-04-12,66800,67000,65300,66100,57490.82031,445004
2011-04-13,65500,66000,64700,65600,57055.94141,708005
2011-04-14,66000,67300,65700,66400,57751.74219,584681
2011-04-15,66300,66900,64800,65300,56795.01172,461135
2011-04-18,65200,65300,62200,62400,54272.72266,1055248
2011-04-19,62100,63300,61200,62700,54533.65234,528553
2011-04-20,63100,63400,62300,63400,55142.48047,574073
2011-04-21,63600,64000,62100,62700,54533.65234,704450
