Date,Open,High,Low,Close,Adj Close,Volume
2010-10-01,53120.000000,54640.000000,53120.000000,54200.000000,33964.656250,30125
2010-10-04,54040.000000,54040.000000,52800.000000,53000.000000,33212.667969,28650
2010-10-05,53280.000000,53560.000000,52920.000000,53320.000000,33413.199219,42525
2010-10-06,53200.000000,54000.000000,52960.000000,53480.000000,33513.460938,36700
2010-10-07,53200.000000,53920.000000,53080.000000,53720.000000,33663.855469,31225
2010-10-08,53720.000000,54640.000000,53040.000000,54640.000000,34240.382813,23250
2010-10-11,55160.000000,55200.000000,54280.000000,54800.000000,34340.644531,34925
2010-10-12,54440.000000,54480.000000,53360.000000,53480.000000,33513.460938,18725
2010-10-13,53480.000000,53880.000000,53200.000000,53480.000000,33513.460938,16200
2010-10-14,53600.000000,54160.000000,53480.000000,53800.000000,33713.992188,25075
2010-10-15,53760.000000,53800.000000,53480.000000,53800.000000,33713.992188,18350
2010-10-18,53280.000000,53760.000000,52400.000000,52440.000000,32861.742188,26950
2010-10-19,52400.000000,52400.000000,51240.000000,51320.000000,32159.892578,39475
2010-10-20,51520.000000,51680.000000,50640.000000,51280.000000,32134.826172,24425
2010-10-21,51080.000000,51280.000000,50160.000000,50200.000000,31458.037109,78650
2010-10-22,50400.000000,50800.000000,50280.000000,50760.000000,31808.960938,23750
2010-10-25,50600.000000,51280.000000,50440.000000,50880.000000,31884.160156,46100
2010-10-26,50920.000000,50920.000000,50520.000000,50640.000000,31733.763672,44100
2010-10-27,50640.000000,50640.000000,49480.000000,49600.000000,31082.042969,84850
2010-10-28,49640.000000,50080.000000,49520.000000,50000.000000,31332.705078,43075
2010-10-29,50040.000000,50040.000000,49120.000000,49200.000000,30831.384766,58700
2010-11-01,49040.000000,49640.000000,48720.000000,49560.000000,31056.980469,39725
2010-11-02,49200.000000,50280.000000,49120.000000,50080.000000,31382.837891,58625
2010-11-03,49640.000000,51320.000000,49640.000000,50680.000000,31758.832031,68450
2010-11-04,50640.000000,52360.000000,50600.000000,52120.000000,32661.208984,102575
2010-11-05,51720.000000,53960.000000,51720.000000,53320.000000,33413.199219,105500
2010-11-08,52640.000000,53720.000000,52400.000000,53320.000000,33413.199219,60175
2010-11-09,52760.000000,53960.000000,52720.000000,53520.000000,33538.531250,77450
2010-11-10,53200.000000,53760.000000,52800.000000,53760.000000,33688.925781,41125
2010-11-11,53280.000000,54000.000000,51480.000000,51480.000000,32260.150391,106350
2010-11-12,52400.000000,53560.000000,51480.000000,52240.000000,32736.410156,50025
2010-11-15,53960.000000,53960.000000,52480.000000,52520.000000,32911.871094,23500
2010-11-16,52520.000000,53280.000000,51680.000000,52320.000000,32786.546875,39625
2010-11-17,52280.000000,52280.000000,51480.000000,52280.000000,32761.480469,18650
2010-11-18,51960.000000,53600.000000,51640.000000,52920.000000,33162.535156,27375
2010-11-19,53760.000000,54600.000000,52400.000000,54600.000000,34215.312500,36700
2010-11-22,54560.000000,55520.000000,53960.000000,54080.000000,33889.453125,19125
2010-11-23,53480.000000,54080.000000,52880.000000,53440.000000,33488.394531,21500
2010-11-24,53320.000000,54640.000000,52360.000000,53000.000000,33212.667969,26900
2010-11-25,53040.000000,53600.000000,52440.000000,53200.000000,33337.996094,20550
2010-11-26,53480.000000,54240.000000,52920.000000,54040.000000,33864.394531,22400
2010-11-29,54120.000000,55560.000000,53920.000000,54600.000000,34215.312500,21900
2010-11-30,53760.000000,55360.000000,53320.000000,55360.000000,34691.570313,30350
2010-12-01,55560.000000,55560.000000,54720.000000,54800.000000,34340.644531,12375
2010-12-02,54600.000000,55080.000000,53600.000000,53760.000000,33688.925781,30075
2010-12-03,53520.000000,54080.000000,53320.000000,54000.000000,33839.328125,14150
2010-12-06,53600.000000,53640.000000,53160.000000,53640.000000,33613.722656,26125
2010-12-07,53960.000000,54720.000000,53280.000000,54720.000000,34290.515625,21250
2010-12-08,54080.000000,54160.000000,53520.000000,53520.000000,33538.531250,21625
2010-12-09,53520.000000,54800.000000,53520.000000,54800.000000,34340.644531,46000
2010-12-10,54280.000000,54680.000000,53600.000000,54680.000000,34265.449219,29875
2010-12-13,55360.000000,55360.000000,54120.000000,54720.000000,34290.515625,11225
2010-12-14,54200.000000,54360.000000,53720.000000,54160.000000,33939.589844,20875
2010-12-15,54120.000000,54280.000000,53520.000000,54280.000000,34014.785156,12350
2010-12-16,53720.000000,55160.000000,53680.000000,54520.000000,34165.179688,21675
2010-12-17,54520.000000,56400.000000,53640.000000,55160.000000,34566.238281,30175
2010-12-20,55440.000000,56400.000000,55240.000000,56120.000000,35167.828125,31275
2010-12-21,56680.000000,58040.000000,56240.000000,58040.000000,36371.007813,38925
2010-12-22,58360.000000,60600.000000,57200.000000,60400.000000,37849.910156,27450
2010-12-23,61480.000000,61720.000000,60000.000000,61240.000000,38376.296875,18800
2010-12-24,61360.000000,62120.000000,60480.000000,61720.000000,38677.089844,11525
2010-12-27,61000.000000,62280.000000,61000.000000,61600.000000,38601.894531,26825
2010-12-28,61600.000000,63520.000000,61600.000000,62800.000000,39353.882813,42850
2010-12-29,61360.000000,62640.000000,61040.000000,61400.000000,41094.015625,26750
2010-12-30,61400.000000,61760.000000,59560.000000,60320.000000,40371.191406,29475
2011-01-03,59960.000000,60720.000000,59960.000000,60200.000000,40290.878906,21850
2011-01-04,59560.000000,60200.000000,58560.000000,58960.000000,39460.960938,47750
2011-01-05,58400.000000,59600.000000,58200.000000,59320.000000,39701.902344,24825
2011-01-06,58880.000000,59600.000000,58160.000000,58680.000000,39273.566406,24825
2011-01-07,58640.000000,59680.000000,58160.000000,59240.000000,39648.363281,47100
2011-01-10,58680.000000,59360.000000,58480.000000,59200.000000,39621.589844,15150
2011-01-11,59200.000000,59520.000000,58400.000000,59320.000000,39701.902344,21625
2011-01-12,58680.000000,58800.000000,58160.000000,58760.000000,39327.105469,16750
2011-01-13,58320.000000,58560.000000,56840.000000,56840.000000,38042.082031,56600
2011-01-14,56800.000000,57480.000000,55600.000000,57080.000000,38202.710938,33375
2011-01-17,56800.000000,57080.000000,55960.000000,55960.000000,37453.113281,22475
2011-01-18,55920.000000,56880.000000,55600.000000,55800.000000,37346.023438,26100
2011-01-19,55440.000000,56480.000000,55200.000000,55680.000000,37265.714844,28600
2011-01-20,55960.000000,56080.000000,55240.000000,55840.000000,37372.800781,21200
2011-01-21,56280.000000,56600.000000,55360.000000,56000.000000,37479.886719,19350
2011-01-24,56800.000000,56800.000000,55520.000000,55840.000000,37372.800781,18675
2011-01-25,55680.000000,57440.000000,55640.000000,57240.000000,38309.796875,25750
2011-01-26,56520.000000,58200.000000,56520.000000,57800.000000,38684.593750,23475
2011-01-27,57280.000000,58160.000000,56880.000000,56880.000000,38068.855469,23575
2011-01-28,56560.000000,57400.000000,56240.000000,57200.000000,38283.027344,11575
2011-01-31,57120.000000,57360.000000,55680.000000,56720.000000,37961.765625,28575
2011-02-01,56400.000000,57160.000000,56120.000000,57160.000000,38256.253906,22500
2011-02-07,56680.000000,57720.000000,56000.000000,56000.000000,37479.886719,25750
2011-02-08,56560.000000,56640.000000,55160.000000,55560.000000,37185.398438,32150
2011-02-09,55280.000000,56000.000000,55240.000000,55600.000000,37212.171875,165375
2011-02-10,55240.000000,56280.000000,54480.000000,54480.000000,36462.578125,38000
2011-02-11,54560.000000,55360.000000,53640.000000,53840.000000,36034.234375,27300
2011-02-14,53400.000000,54600.000000,53360.000000,54040.000000,36168.089844,15100
2011-02-15,54040.000000,54480.000000,53360.000000,53600.000000,35873.601563,23050
2011-02-16,53600.000000,55200.000000,53600.000000,55160.000000,36917.683594,21625
2011-02-17,54840.000000,56160.000000,54200.000000,55760.000000,37319.257813,25300
2011-02-18,55800.000000,56360.000000,55200.000000,55320.000000,37024.773438,14550
2011-02-21,55000.000000,55600.000000,54440.000000,55040.000000,36837.375000,19125
2011-02-22,55040.000000,55240.000000,54040.000000,54440.000000,36435.800781,22175
2011-02-23,55040.000000,55520.000000,54400.000000,55520.000000,37158.621094,35950
2011-02-24,55560.000000,55760.000000,54880.000000,55200.000000,36944.457031,18450
