Date,Open,High,Low,Close,Adj Close,Volume
2013-10-30,33700.000000,38750.000000,33500.000000,38750.000000,38580.933594,16962212
2013-10-31,40450.000000,41150.000000,35600.000000,36450.000000,36290.968750,8952654
2013-11-01,36450.000000,38250.000000,36100.000000,37350.000000,37187.042969,2685352
2013-11-04,38900.000000,39400.000000,36450.000000,36700.000000,36539.878906,2261819
2013-11-05,36050.000000,36700.000000,34600.000000,35050.000000,34897.078125,2254062
2013-11-06,35050.000000,36250.000000,34500.000000,35000.000000,34847.296875,1258031
2013-11-07,35300.000000,35400.000000,33750.000000,33800.000000,33652.531250,1265278
2013-11-08,33250.000000,35050.000000,32850.000000,34350.000000,34200.132813,1250427
2013-11-11,34950.000000,35350.000000,34100.000000,34450.000000,34299.695313,650733
2013-11-12,34550.000000,35850.000000,34250.000000,35850.000000,35693.585938,766202
2013-11-13,36050.000000,36050.000000,34000.000000,34200.000000,34050.785156,873530
2013-11-14,34050.000000,34050.000000,32400.000000,33550.000000,33403.621094,1120559
2013-11-15,33500.000000,34000.000000,33300.000000,33500.000000,33353.839844,501548
2013-11-18,33550.000000,34550.000000,33500.000000,34100.000000,33951.222656,621179
2013-11-19,34200.000000,34450.000000,33700.000000,33800.000000,33652.531250,367999
2013-11-20,33800.000000,34200.000000,33550.000000,33700.000000,33552.968750,349307
2013-11-21,33700.000000,33800.000000,32650.000000,32750.000000,32607.111328,375291
2013-11-22,32950.000000,33200.000000,31650.000000,31650.000000,31511.910156,654528
2013-11-25,31500.000000,32100.000000,31100.000000,31800.000000,31661.255859,513819
2013-11-26,32200.000000,32950.000000,32100.000000,32450.000000,32308.419922,688714
2013-11-27,32100.000000,32300.000000,31600.000000,31700.000000,31561.693359,397652
2013-11-28,31750.000000,33200.000000,31550.000000,33150.000000,33005.367188,698694
2013-11-29,32250.000000,32900.000000,31450.000000,31950.000000,31810.601563,2366739
2013-12-02,31850.000000,32150.000000,31550.000000,31600.000000,31462.128906,653579
2013-12-03,31600.000000,32700.000000,31600.000000,32500.000000,32358.203125,814436
2013-12-04,32400.000000,32600.000000,31850.000000,32550.000000,32407.984375,367975
2013-12-05,32800.000000,33200.000000,32550.000000,33050.000000,32905.804688,579978
2013-12-06,32650.000000,33300.000000,32600.000000,33200.000000,33055.148438,376660
2013-12-09,33400.000000,33450.000000,32650.000000,33100.000000,32955.585938,348969
2013-12-10,32850.000000,32900.000000,32000.000000,32000.000000,31860.384766,343482
2013-12-11,31700.000000,32000.000000,31400.000000,31400.000000,31263.001953,400609
2013-12-12,31000.000000,31600.000000,30950.000000,31350.000000,31213.220703,295035
2013-12-13,32100.000000,32450.000000,31100.000000,31200.000000,31063.875000,335425
2013-12-16,31050.000000,31200.000000,29600.000000,29650.000000,29520.636719,732684
2013-12-17,30000.000000,30000.000000,29150.000000,29200.000000,29072.599609,434318
2013-12-18,29200.000000,29700.000000,28600.000000,29500.000000,29371.291016,492037
2013-12-19,29850.000000,30150.000000,29300.000000,29900.000000,29769.546875,342326
2013-12-20,29700.000000,30100.000000,29550.000000,30100.000000,29968.673828,239758
2013-12-23,30450.000000,30650.000000,29800.000000,29800.000000,29669.982422,283382
2013-12-24,29800.000000,29850.000000,29300.000000,29400.000000,29271.728516,317305
2013-12-26,29450.000000,29600.000000,28600.000000,28650.000000,28525.000000,450991
2013-12-27,28700.000000,29150.000000,28550.000000,28650.000000,28650.000000,312091
2013-12-30,29000.000000,29200.000000,28750.000000,28800.000000,28800.000000,342769
2014-01-02,29100.000000,30400.000000,29050.000000,30300.000000,30300.000000,804798
2014-01-03,30300.000000,30650.000000,29900.000000,30400.000000,30400.000000,480768
2014-01-06,30200.000000,30400.000000,29650.000000,29850.000000,29850.000000,306619
2014-01-07,29500.000000,30150.000000,29500.000000,30000.000000,30000.000000,206683
2014-01-08,30050.000000,31000.000000,30050.000000,30750.000000,30750.000000,555590
2014-01-09,30800.000000,31000.000000,30400.000000,30900.000000,30900.000000,349508
2014-01-10,30900.000000,31400.000000,30450.000000,30700.000000,30700.000000,262974
2014-01-13,30500.000000,30650.000000,30000.000000,30600.000000,30600.000000,152034
2014-01-14,30100.000000,30750.000000,30000.000000,30150.000000,30150.000000,199070
2014-01-15,30350.000000,30500.000000,29900.000000,29900.000000,29900.000000,218510
2014-01-16,30100.000000,30200.000000,29750.000000,29800.000000,29800.000000,193879
2014-01-17,29800.000000,30000.000000,29400.000000,29400.000000,29400.000000,189277
2014-01-20,29100.000000,29300.000000,28900.000000,29300.000000,29300.000000,213839
2014-01-21,29300.000000,30200.000000,29000.000000,30100.000000,30100.000000,313691
