Date,Open,High,Low,Close,Adj Close,Volume
2010-10-01,29450.000000,29750.000000,29400.000000,29700.000000,27399.888672,51998
2010-10-04,29800.000000,30400.000000,29600.000000,30200.000000,27861.166016,82006
2010-10-05,30150.000000,30250.000000,29850.000000,30250.000000,27907.294922,45442
2010-10-06,30300.000000,30600.000000,29950.000000,29950.000000,27630.529297,60101
2010-10-07,30000.000000,30150.000000,29400.000000,29400.000000,27123.123047,125835
2010-10-08,29350.000000,29700.000000,29300.000000,29600.000000,27307.634766,42366
2010-10-11,29650.000000,31150.000000,29650.000000,31150.000000,28737.595703,167064
2010-10-12,30900.000000,31400.000000,30700.000000,30950.000000,28553.083984,107197
2010-10-13,31150.000000,32000.000000,30700.000000,31750.000000,29291.128906,122026
2010-10-14,31750.000000,32000.000000,31550.000000,32000.000000,29521.765625,68034
2010-10-15,31950.000000,32000.000000,31300.000000,31500.000000,29060.490234,75562
2010-10-18,31550.000000,31750.000000,31100.000000,31450.000000,29014.361328,60216
2010-10-19,31350.000000,31500.000000,30900.000000,31000.000000,28599.210938,60454
2010-10-20,30650.000000,31450.000000,30550.000000,31200.000000,28783.722656,72533
2010-10-21,31400.000000,31400.000000,30950.000000,31250.000000,28829.849609,59660
2010-10-22,31250.000000,31800.000000,31100.000000,31800.000000,29337.253906,117025
2010-10-25,31400.000000,32350.000000,31400.000000,31700.000000,29245.000000,134127
2010-10-26,31700.000000,32600.000000,31600.000000,32350.000000,29844.660156,118763
2010-10-27,32300.000000,32350.000000,31050.000000,31050.000000,28645.339844,136354
2010-10-28,31050.000000,31450.000000,30800.000000,30900.000000,28506.955078,46293
2010-10-29,31050.000000,31200.000000,30300.000000,30400.000000,28045.677734,38510
2010-11-01,30250.000000,30600.000000,30250.000000,30350.000000,27999.548828,47230
2010-11-02,30250.000000,30350.000000,29800.000000,29850.000000,27538.273438,70045
2010-11-03,29800.000000,30350.000000,29750.000000,30000.000000,27676.656250,47113
2010-11-04,29900.000000,30150.000000,29850.000000,29900.000000,27584.400391,45112
2010-11-05,30000.000000,30550.000000,29650.000000,29650.000000,27353.759766,78033
2010-11-08,29850.000000,30000.000000,29650.000000,29900.000000,27584.400391,30756
2010-11-09,29900.000000,29900.000000,29450.000000,29500.000000,27215.378906,51580
2010-11-10,29400.000000,29450.000000,28900.000000,29050.000000,26800.230469,91320
2010-11-11,29050.000000,29100.000000,28550.000000,29100.000000,26846.357422,98765
2010-11-12,29050.000000,29050.000000,27900.000000,28200.000000,26016.056641,107330
2010-11-15,28450.000000,28500.000000,27750.000000,27750.000000,25600.906250,62756
2010-11-16,27750.000000,28150.000000,27550.000000,27900.000000,25739.289063,40112
2010-11-17,27650.000000,28450.000000,27650.000000,27750.000000,25600.906250,49553
2010-11-18,27850.000000,28450.000000,27850.000000,28400.000000,26200.566406,41939
2010-11-19,28600.000000,29200.000000,28400.000000,29200.000000,26938.613281,55083
2010-11-22,29200.000000,29500.000000,29000.000000,29100.000000,26846.357422,38741
2010-11-23,28900.000000,28900.000000,27950.000000,28150.000000,25969.931641,74878
2010-11-24,27050.000000,28100.000000,27000.000000,28100.000000,25923.802734,56658
2010-11-25,28100.000000,28950.000000,27900.000000,28900.000000,26661.843750,38600
2010-11-26,28850.000000,28900.000000,27700.000000,28100.000000,25923.802734,59807
2010-11-29,28400.000000,28400.000000,27900.000000,28100.000000,25923.802734,31289
2010-11-30,28000.000000,28050.000000,27700.000000,27800.000000,25647.035156,68847
2010-12-01,27800.000000,28500.000000,27750.000000,28500.000000,26292.820313,30486
2010-12-02,28300.000000,28500.000000,28000.000000,28500.000000,26292.820313,47827
