Date,Open,High,Low,Close,Adj Close,Volume
2012-10-04,52000.000000,52300.000000,47300.000000,48600.000000,46441.328125,4493126
2012-10-05,49300.000000,49900.000000,47700.000000,47800.000000,45676.859375,2390609
2012-10-08,48250.000000,49900.000000,48050.000000,49750.000000,47540.250000,1557218
2012-10-09,49200.000000,50500.000000,49000.000000,49950.000000,47731.371094,821949
2012-10-10,49700.000000,50700.000000,49200.000000,49750.000000,47540.250000,964893
2012-10-11,49550.000000,50500.000000,49250.000000,50400.000000,48161.378906,516426
2012-10-12,49750.000000,50400.000000,49450.000000,49600.000000,47396.906250,741421
2012-10-15,49600.000000,49700.000000,47750.000000,47950.000000,45820.199219,874676
2012-10-16,48700.000000,48700.000000,46850.000000,47900.000000,45772.417969,493284
2012-10-17,47700.000000,48200.000000,46350.000000,46800.000000,44721.277344,842285
2012-10-18,47200.000000,48300.000000,47000.000000,48300.000000,46154.656250,588471
2012-10-19,48200.000000,48700.000000,47750.000000,48500.000000,46345.773438,438148
2012-10-22,47550.000000,48350.000000,47400.000000,48050.000000,45915.761719,299126
2012-10-23,47700.000000,48100.000000,47200.000000,47600.000000,45485.750000,385468
2012-10-24,47150.000000,47200.000000,44800.000000,46600.000000,44530.167969,962893
2012-10-25,46000.000000,48350.000000,45400.000000,48300.000000,46154.656250,603854
2012-10-26,47750.000000,48100.000000,46200.000000,46700.000000,44625.726563,404793
2012-10-29,46350.000000,46800.000000,43500.000000,43900.000000,41950.089844,661519
2012-10-30,43200.000000,45700.000000,43200.000000,45000.000000,43001.230469,575738
2012-10-31,45400.000000,46400.000000,45100.000000,46000.000000,43956.812500,285898
2012-11-01,46000.000000,46800.000000,43800.000000,44150.000000,42188.984375,594665
2012-11-02,45000.000000,46450.000000,44700.000000,44950.000000,42953.445313,645599
2012-11-05,44000.000000,44300.000000,42200.000000,43350.000000,41424.515625,866413
2012-11-06,43500.000000,45450.000000,42800.000000,45100.000000,43096.792969,463697
2012-11-07,45200.000000,45400.000000,44000.000000,44350.000000,42380.101563,290348
2012-11-08,43550.000000,44850.000000,43550.000000,44850.000000,42857.890625,307850
2012-11-09,44000.000000,44200.000000,42900.000000,43400.000000,41472.300781,655288
2012-11-12,43000.000000,43200.000000,42200.000000,42350.000000,40468.937500,435752
2012-11-13,42100.000000,42750.000000,40850.000000,41150.000000,39322.234375,638310
2012-11-14,41050.000000,41450.000000,39700.000000,40100.000000,38318.871094,895826
2012-11-15,39450.000000,41950.000000,39300.000000,41950.000000,40086.699219,560689
2012-11-16,41350.000000,42900.000000,41350.000000,42700.000000,40803.386719,439001
2012-11-19,42450.000000,42800.000000,41350.000000,41600.000000,39752.246094,415401
2012-11-20,42200.000000,42750.000000,41800.000000,42000.000000,40134.480469,311397
2012-11-21,41700.000000,42600.000000,40900.000000,41450.000000,39608.914063,313259
2012-11-22,41250.000000,41600.000000,41100.000000,41100.000000,39274.464844,397028
