Date,Open,High,Low,Close,Adj Close,Volume
2010-10-01,4860.000000,4925.000000,4730.000000,4795.000000,4795.000000,2059210
2010-10-04,4800.000000,4825.000000,4710.000000,4715.000000,4715.000000,1686504
2010-10-05,4710.000000,4775.000000,4630.000000,4670.000000,4670.000000,1420032
2010-10-06,4710.000000,4820.000000,4695.000000,4730.000000,4730.000000,1827106
2010-10-07,4765.000000,4835.000000,4635.000000,4655.000000,4655.000000,1625090
2010-10-08,4655.000000,4735.000000,4635.000000,4720.000000,4720.000000,1175651
2010-10-11,4800.000000,4885.000000,4715.000000,4720.000000,4720.000000,1775231
2010-10-12,4730.000000,4735.000000,4440.000000,4480.000000,4480.000000,2713645
2010-10-13,4530.000000,4555.000000,4440.000000,4510.000000,4510.000000,1140976
2010-10-14,4580.000000,4690.000000,4510.000000,4690.000000,4690.000000,1402540
2010-10-15,4640.000000,4690.000000,4565.000000,4590.000000,4590.000000,1213121
2010-10-18,4600.000000,4620.000000,4510.000000,4525.000000,4525.000000,1240984
2010-10-19,4550.000000,4550.000000,4385.000000,4390.000000,4390.000000,1684974
2010-10-20,4350.000000,4545.000000,4330.000000,4480.000000,4480.000000,1829335
2010-10-21,4510.000000,4530.000000,4405.000000,4405.000000,4405.000000,1236446
2010-10-22,4440.000000,4470.000000,4190.000000,4260.000000,4260.000000,2086474
2010-10-25,4315.000000,4385.000000,4265.000000,4350.000000,4350.000000,1220377
2010-10-26,4385.000000,4390.000000,4305.000000,4340.000000,4340.000000,1121259
2010-10-27,4370.000000,4660.000000,4365.000000,4645.000000,4645.000000,3652382
2010-10-28,4655.000000,4665.000000,4555.000000,4570.000000,4570.000000,1278600
2010-10-29,4575.000000,4595.000000,4410.000000,4460.000000,4460.000000,1197281
2010-11-01,4480.000000,4605.000000,4475.000000,4530.000000,4530.000000,1363108
2010-11-02,4555.000000,4605.000000,4470.000000,4560.000000,4560.000000,1240864
2010-11-03,4625.000000,4630.000000,4480.000000,4480.000000,4480.000000,1374667
2010-11-04,4605.000000,4710.000000,4525.000000,4640.000000,4640.000000,2277978
2010-11-05,4680.000000,4715.000000,4505.000000,4510.000000,4510.000000,1663805
2010-11-08,4490.000000,4495.000000,4020.000000,4170.000000,4170.000000,3730242
2010-11-09,4205.000000,4300.000000,4155.000000,4220.000000,4220.000000,1236910
2010-11-10,4175.000000,4255.000000,4150.000000,4155.000000,4155.000000,1184505
2010-11-11,4140.000000,4340.000000,4140.000000,4155.000000,4155.000000,2447608
2010-11-12,4200.000000,4245.000000,3920.000000,4000.000000,4000.000000,1941601
2010-11-15,4005.000000,4090.000000,3930.000000,3945.000000,3945.000000,925927
2010-11-16,3930.000000,3980.000000,3820.000000,3820.000000,3820.000000,1334117
2010-11-17,3715.000000,3875.000000,3665.000000,3865.000000,3865.000000,817611
2010-11-18,3950.000000,3990.000000,3905.000000,3925.000000,3925.000000,837886
2010-11-19,3950.000000,3965.000000,3870.000000,3885.000000,3885.000000,769160
2010-11-22,3315.000000,3505.000000,3315.000000,3405.000000,3405.000000,4846233
2010-11-23,3385.000000,3495.000000,3385.000000,3445.000000,3445.000000,2191569
2010-11-24,3300.000000,3595.000000,3205.000000,3550.000000,3550.000000,2553489
2010-11-25,3570.000000,3650.000000,3500.000000,3510.000000,3510.000000,1231931
2010-11-26,3505.000000,3560.000000,3305.000000,3370.000000,3370.000000,1381176
2010-11-29,3400.000000,3460.000000,3350.000000,3460.000000,3460.000000,708882
2010-11-30,3440.000000,3635.000000,3440.000000,3570.000000,3570.000000,2851410
2010-12-01,3560.000000,3570.000000,3505.000000,3535.000000,3535.000000,721923
2010-12-02,3530.000000,3540.000000,3365.000000,3400.000000,3400.000000,1818135
2010-12-03,3445.000000,3550.000000,3345.000000,3550.000000,3550.000000,1882752
2010-12-06,3695.000000,3735.000000,3610.000000,3655.000000,3655.000000,2341579
2010-12-07,3675.000000,3760.000000,3650.000000,3660.000000,3660.000000,1191508
2010-12-08,3685.000000,3695.000000,3560.000000,3560.000000,3560.000000,761383
2010-12-09,3570.000000,3600.000000,3525.000000,3570.000000,3570.000000,606493
2010-12-10,3550.000000,3630.000000,3550.000000,3630.000000,3630.000000,485389
2010-12-13,3680.000000,3885.000000,3650.000000,3855.000000,3855.000000,2331597
2010-12-14,3875.000000,3910.000000,3790.000000,3810.000000,3810.000000,1326497
2010-12-15,3860.000000,4025.000000,3855.000000,4015.000000,4015.000000,2325473
2010-12-16,4015.000000,4055.000000,3960.000000,3970.000000,3970.000000,902505
2010-12-17,4000.000000,4055.000000,3970.000000,4045.000000,4045.000000,943698
2010-12-20,3950.000000,4040.000000,3880.000000,4015.000000,4015.000000,1199051
2010-12-21,4160.000000,4175.000000,3955.000000,3955.000000,3955.000000,1751054
2010-12-22,3905.000000,3990.000000,3790.000000,3830.000000,3830.000000,1561976
2010-12-23,3830.000000,3845.000000,3735.000000,3735.000000,3735.000000,915153
2010-12-24,3735.000000,3880.000000,3735.000000,3775.000000,3775.000000,1714533
2010-12-27,3770.000000,3775.000000,3625.000000,3625.000000,3625.000000,1071445
2010-12-28,3620.000000,3695.000000,3615.000000,3620.000000,3620.000000,723022
2010-12-29,3645.000000,3715.000000,3630.000000,3705.000000,3705.000000,413816
2010-12-30,3705.000000,3800.000000,3690.000000,3790.000000,3790.000000,541889
2011-01-03,3830.000000,3845.000000,3785.000000,3800.000000,3800.000000,510053
