Date,Open,High,Low,Close,Adj Close,Volume
2010-10-01,14075.900391,14523.599609,14026.200195,14424.099609,11437.939453,7945960
2010-10-04,14473.799805,14822.000000,14424.099609,14623.000000,11595.663086,5788771
2010-10-05,14523.599609,14871.700195,14523.599609,14871.700195,11792.874023,5620037
2010-10-06,15120.400391,15120.400391,14822.000000,14921.500000,11832.366211,5581927
2010-10-07,14971.200195,15070.700195,14722.500000,14921.500000,11832.366211,2879177
2010-10-08,14822.000000,15120.400391,14573.299805,14971.200195,11871.775391,3062616
2010-10-11,15120.400391,15170.200195,14921.500000,14971.200195,11871.775391,2615489
2010-10-12,15020.900391,15468.599609,14971.200195,15319.400391,12147.889648,5632252
2010-10-13,15418.799805,15717.299805,15369.099609,15617.799805,12384.513672,4640744
2010-10-14,15568.099609,15717.299805,15120.400391,15617.799805,12384.513672,5618212
2010-10-15,15518.299805,15717.299805,15319.400391,15468.599609,12266.202148,2538751
2010-10-18,15319.400391,15369.099609,14871.700195,14871.700195,11792.874023,4359483
2010-10-19,15020.900391,15120.400391,14573.299805,14623.000000,11595.663086,3883759
2010-10-20,14473.799805,15070.700195,14424.099609,14921.500000,11832.366211,4464039
2010-10-21,14822.000000,14921.500000,14324.599609,14473.799805,11477.350586,6885101
2010-10-22,14473.799805,14623.000000,14125.700195,14324.599609,11359.037109,5303736
2010-10-25,14424.099609,14722.500000,14424.099609,14573.299805,11556.251953,5775092
2010-10-26,14523.599609,14573.299805,14274.900391,14523.599609,11516.839844,3604898
2010-10-27,14523.599609,14672.799805,14424.099609,14523.599609,11516.839844,2687415
2010-10-28,14623.000000,14623.000000,14175.400391,14424.099609,11437.939453,3729674
2010-10-29,14424.099609,14424.099609,13976.400391,14075.900391,11161.827148,3625189
2010-11-01,14026.200195,14324.599609,13926.700195,14175.400391,11240.727539,2220958
2010-11-02,14075.900391,14175.400391,13877.000000,14026.200195,11122.415039,2197956
2010-11-03,13926.700195,14473.799805,13926.700195,14175.400391,11240.727539,3143543
2010-11-04,14225.099609,14523.599609,14175.400391,14274.900391,11319.626953,2628396
2010-11-05,14722.500000,14772.200195,14473.799805,14523.599609,11516.839844,4376354
2010-11-08,14672.799805,14722.500000,14374.299805,14473.799805,11477.350586,2025651
2010-11-09,14473.799805,14523.599609,14175.400391,14324.599609,11359.037109,2962845
2010-11-10,14225.099609,14374.299805,14026.200195,14225.099609,11280.137695,3381691
2010-11-11,14175.400391,14274.900391,13976.400391,13976.400391,11082.926758,3814479
2010-11-12,14125.700195,14175.400391,13528.799805,13678.000000,10846.301758,5975253
2010-11-15,13727.700195,13976.400391,13678.000000,13877.000000,11004.104492,3181623
2010-11-16,13628.299805,13727.700195,13130.900391,13379.599609,10609.678711,10602239
2010-11-17,13230.400391,13230.400391,12882.200195,13230.400391,10491.368164,6222093
2010-11-18,13280.099609,13429.299805,13180.599609,13329.799805,10570.188477,2704893
2010-11-19,13528.799805,13578.500000,13230.400391,13329.799805,10570.188477,3583883
2010-11-22,13379.599609,13479.099609,13130.900391,13429.299805,10649.088867,3881098
2010-11-23,13280.099609,13976.400391,13130.900391,13429.299805,10649.088867,9500483
2010-11-24,13081.200195,13827.200195,13031.400391,13727.700195,10885.713867,8898403
2010-11-25,13926.700195,14573.299805,13777.500000,14374.299805,11398.450195,12572009
2010-11-26,14473.799805,14523.599609,14075.900391,14274.900391,11319.626953,5405119
2010-11-29,14225.099609,14374.299805,13877.000000,14125.700195,11201.316406,3342146
2010-11-30,14225.099609,14523.599609,13926.700195,14225.099609,11280.137695,4417718
2010-12-01,14225.099609,14324.599609,14026.200195,14175.400391,11240.727539,2266770
2010-12-02,14374.299805,14473.799805,14175.400391,14274.900391,11319.626953,2732313
2010-12-03,14523.599609,14523.599609,14274.900391,14324.599609,11359.037109,3581536
2010-12-06,14374.299805,14921.500000,14324.599609,14722.500000,11674.564453,5286996
2010-12-07,14772.200195,15020.900391,14623.000000,14772.200195,11713.974609,4034236
2010-12-08,14772.200195,14871.700195,14623.000000,14722.500000,11674.564453,2570337
2010-12-09,14871.700195,15170.200195,14822.000000,15020.900391,11911.188477,5103305
2010-12-10,14971.200195,15170.200195,14921.500000,14971.200195,11871.775391,2836430
2010-12-13,15070.700195,15120.400391,14871.700195,15070.700195,11950.676758,2345966
2010-12-14,14573.299805,14672.799805,14324.599609,14374.299805,11398.450195,8944182
2010-12-15,14473.799805,14672.799805,14274.900391,14374.299805,11398.450195,4596699
2010-12-16,14424.099609,14523.599609,14324.599609,14523.599609,11516.839844,2233538
2010-12-17,14523.599609,14772.200195,14324.599609,14424.099609,11437.939453,5083755
2010-12-20,14225.099609,15617.799805,14175.400391,15369.099609,12187.300781,17915373
2010-12-21,15617.799805,15816.799805,15219.900391,15518.299805,12305.611328,8077245
2010-12-22,15568.099609,15617.799805,15170.200195,15319.400391,12147.889648,3741771
2010-12-23,15319.400391,15518.299805,14871.700195,14971.200195,11871.775391,5804431
2010-12-24,15020.900391,15070.700195,14672.799805,14871.700195,11792.874023,2897852
2010-12-27,14871.700195,15369.099609,14822.000000,15170.200195,12029.577148,4383113
2010-12-28,15319.400391,15319.400391,15070.700195,15170.200195,12029.577148,3422303
