Date,Open,High,Low,Close,Adj Close,Volume
2010-10-01,4300.000000,4410.000000,4250.000000,4380.000000,1764.878174,1758340
2010-10-04,4420.000000,4450.000000,4280.000000,4320.000000,1740.701782,1372770
2010-10-05,4300.000000,4370.000000,4170.000000,4310.000000,1736.672729,1162550
2010-10-06,4340.000000,4440.000000,4310.000000,4360.000000,1756.819580,699070
2010-10-07,4420.000000,4430.000000,4280.000000,4360.000000,1756.819580,1831100
2010-10-08,4310.000000,4400.000000,4290.000000,4400.000000,1772.937134,795880
2010-10-11,4370.000000,4410.000000,4330.000000,4370.000000,1760.848877,818940
2010-10-12,4340.000000,4340.000000,4190.000000,4230.000000,1704.437378,846755
2010-10-13,4290.000000,4500.000000,4210.000000,4440.000000,1789.054321,1472845
2010-10-14,4430.000000,4440.000000,4260.000000,4300.000000,1732.642944,1527220
2010-10-15,4310.000000,4360.000000,4240.000000,4270.000000,1720.554810,745800
2010-10-18,4230.000000,4320.000000,4180.000000,4230.000000,1704.437378,989070
2010-10-19,4230.000000,4290.000000,4160.000000,4160.000000,1676.231323,968105
2010-10-20,4160.000000,4240.000000,4070.000000,4190.000000,1688.319580,465565
2010-10-21,4190.000000,4310.000000,4110.000000,4310.000000,1736.672729,916650
2010-10-22,4280.000000,4380.000000,4260.000000,4350.000000,1752.790161,537300
2010-10-25,4360.000000,4510.000000,4320.000000,4430.000000,1785.025513,801685
2010-10-26,4440.000000,4650.000000,4380.000000,4620.000000,1861.583862,1106305
2010-10-27,4620.000000,4620.000000,4460.000000,4460.000000,1797.113647,907745
2010-10-28,4400.000000,4440.000000,4160.000000,4180.000000,1684.290283,2580685
2010-10-29,4170.000000,4210.000000,4050.000000,4180.000000,1684.290283,2705955
2010-11-01,4180.000000,4400.000000,4170.000000,4340.000000,1748.760742,2086510
2010-11-02,4340.000000,4340.000000,4180.000000,4250.000000,1712.495728,598255
2010-11-03,4320.000000,4390.000000,4280.000000,4380.000000,1764.878174,1103190
2010-11-04,4380.000000,4470.000000,4270.000000,4270.000000,1720.554810,1019290
2010-11-05,4280.000000,4320.000000,4000.000000,4000.000000,1611.761597,2040985
2010-11-08,4090.000000,4090.000000,3820.000000,3920.000000,1579.525879,4548680
2010-11-09,3960.000000,3970.000000,3850.000000,3970.000000,1599.672729,2899745
2010-11-10,4000.000000,4060.000000,3970.000000,4040.000000,1627.878662,3141105
2010-11-11,4090.000000,4350.000000,4050.000000,4140.000000,1668.172729,3862665
2010-11-12,4240.000000,4310.000000,4060.000000,4160.000000,1676.231323,1715415
2010-11-15,4130.000000,4180.000000,3880.000000,3930.000000,1583.555420,2628615
2010-11-16,3970.000000,3980.000000,3670.000000,3760.000000,1515.055298,2880700
2010-11-17,3660.000000,3780.000000,3650.000000,3770.000000,1519.084961,1692255
2010-11-18,3790.000000,3870.000000,3740.000000,3850.000000,1551.320068,1326240
2010-11-19,3850.000000,3860.000000,3790.000000,3850.000000,1551.320068,981115
2010-11-22,3890.000000,3890.000000,3750.000000,3750.000000,1511.025757,987940
2010-11-23,3740.000000,3750.000000,3600.000000,3640.000000,1466.702515,3388790
2010-11-24,3540.000000,3670.000000,3510.000000,3640.000000,1466.702515,2308610
2010-11-25,3690.000000,3700.000000,3610.000000,3670.000000,1478.790649,1039230
2010-11-26,3640.000000,3670.000000,3500.000000,3570.000000,1438.496704,1352905
2010-11-29,3570.000000,3630.000000,3530.000000,3580.000000,1442.526489,730230
2010-11-30,3600.000000,3770.000000,3560.000000,3760.000000,1515.055298,2299575
2010-12-01,3760.000000,3790.000000,3680.000000,3790.000000,1527.143677,1720505
2010-12-02,3860.000000,3860.000000,3730.000000,3830.000000,1543.260986,1864565
2010-12-03,3840.000000,3840.000000,3750.000000,3830.000000,1543.260986,1556120
2010-12-06,3970.000000,4010.000000,3770.000000,3780.000000,1523.113892,2704915
2010-12-07,3760.000000,3780.000000,3590.000000,3690.000000,1486.849365,3257540
2010-12-08,3640.000000,3730.000000,3600.000000,3610.000000,1454.614258,1390630
2010-12-09,3620.000000,3800.000000,3620.000000,3800.000000,1531.172974,2331525
2010-12-10,3790.000000,3810.000000,3700.000000,3740.000000,1506.996704,1392365
2010-12-13,3810.000000,3890.000000,3770.000000,3880.000000,1563.408081,1187450
2010-12-14,3880.000000,3940.000000,3840.000000,3900.000000,1571.466919,1603205
2010-12-15,3880.000000,3940.000000,3810.000000,3940.000000,1587.584717,1377275
2010-12-16,3940.000000,3970.000000,3910.000000,3960.000000,1595.643188,1220580
2010-12-17,3960.000000,4010.000000,3910.000000,3960.000000,1595.643188,1205910
2010-12-20,3910.000000,3980.000000,3870.000000,3930.000000,1583.555420,990770
2010-12-21,3990.000000,4000.000000,3940.000000,3980.000000,1603.702393,1053440
2010-12-22,4030.000000,4150.000000,4000.000000,4130.000000,1664.143066,1617170
2010-12-23,4180.000000,4180.000000,4070.000000,4120.000000,1660.114136,888340
2010-12-24,4080.000000,4190.000000,4080.000000,4130.000000,1664.143066,964250
2010-12-27,4130.000000,4170.000000,4020.000000,4060.000000,1635.937622,1593195
2010-12-28,4140.000000,4170.000000,4070.000000,4130.000000,1664.143066,1668580
2010-12-29,4030.000000,4050.000000,3930.000000,4020.000000,1930.137207,1983595
2010-12-30,3970.000000,4020.000000,3840.000000,4000.000000,1920.535400,2166750
2011-01-03,4040.000000,4050.000000,3940.000000,4050.000000,1944.541748,1168660
2011-01-04,4060.000000,4070.000000,3960.000000,3960.000000,1901.328979,919990
2011-01-05,3960.000000,4190.000000,3960.000000,4150.000000,1992.555054,4289135
2011-01-06,4150.000000,4160.000000,3990.000000,4030.000000,1934.938965,2042230
2011-01-07,4040.000000,4040.000000,3920.000000,3930.000000,1886.925537,1652690
2011-01-10,3920.000000,4100.000000,3920.000000,4080.000000,1958.945801,2533840
2011-01-11,4060.000000,4120.000000,4030.000000,4120.000000,1978.151001,1637775
2011-01-12,4150.000000,4150.000000,4080.000000,4100.000000,1968.548096,1325825
2011-01-13,4240.000000,4240.000000,4080.000000,4100.000000,1968.548096,1815705
2011-01-14,4100.000000,4120.000000,4010.000000,4090.000000,1963.746582,1631490
2011-01-17,4060.000000,4100.000000,3940.000000,3960.000000,1901.328979,1968915
2011-01-18,3930.000000,3980.000000,3780.000000,3800.000000,1824.508057,2344265
2011-01-19,3810.000000,3870.000000,3790.000000,3800.000000,1824.508057,1939910
2011-01-20,3800.000000,3850.000000,3680.000000,3720.000000,1786.097412,2044730
2011-01-21,3720.000000,3750.000000,3700.000000,3720.000000,1786.097412,1242740
2011-01-24,3740.000000,3750.000000,3640.000000,3660.000000,1757.289185,993550
2011-01-25,3660.000000,3730.000000,3630.000000,3730.000000,1790.898560,1332205
2011-01-26,3720.000000,3770.000000,3700.000000,3760.000000,1805.302490,985095
2011-01-27,3750.000000,3810.000000,3700.000000,3710.000000,1781.295776,1033350
2011-01-28,3750.000000,3750.000000,3570.000000,3620.000000,1738.083984,1002905
2011-01-31,3530.000000,3570.000000,3530.000000,3540.000000,1699.673218,947825
2011-02-01,3520.000000,3670.000000,3510.000000,3640.000000,1747.686523,1369040
2011-02-07,3720.000000,3760.000000,3650.000000,3650.000000,1752.488037,879550
2011-02-08,3700.000000,3710.000000,3560.000000,3560.000000,1709.275879,1043010
2011-02-09,3560.000000,3580.000000,3410.000000,3430.000000,1646.858276,1217745
2011-02-10,3430.000000,3500.000000,3220.000000,3220.000000,1546.030396,2894880
2011-02-11,3270.000000,3440.000000,3250.000000,3380.000000,1622.852051,2508025
2011-02-14,3390.000000,3490.000000,3300.000000,3460.000000,1661.262573,1639135
2011-02-15,3410.000000,3520.000000,3350.000000,3500.000000,1680.467896,1166705
2011-02-16,3450.000000,3540.000000,3400.000000,3400.000000,1632.454712,1103575
2011-02-17,3380.000000,3420.000000,3310.000000,3360.000000,1613.249634,976885
2011-02-18,3390.000000,3540.000000,3380.000000,3540.000000,1699.673218,1066785
2011-02-21,3470.000000,3550.000000,3470.000000,3550.000000,1704.474731,897335
2011-02-22,3510.000000,3530.000000,3390.000000,3510.000000,1685.269287,1349575
2011-02-23,3510.000000,3510.000000,3390.000000,3460.000000,1661.262573,1404040
2011-02-24,3420.000000,3500.000000,3360.000000,3460.000000,1661.262573,814600
